ashamed,ashamed
aside,aside
ask,ask
asleep,asleep
aspect,aspect
association,association
astronomy,astronomy
at,at
atmosphere,atmosphere
atom,atom
attach,attach
attack,attack
attempt,attempt
attend,attend
attendance,attendance
attention,attention
attitude,attitude
attract,attract
attractive,attractive
audience,audience
aunt,aunt
authority,authority
automatic,automatic
automatically,automatically
autumn,autumn
available,available
average,average
avoid,avoid
awake,awake
away,away
awkward,awkward
baby,baby
back,back
background,background
backward,backward
backwards,backwards
bacteria,bacteria
bad,bad
badly,badly
bag,bag
bake,bake
balance,balance
ball,ball
banana,banana
band,band
bank,bank
bar,bar
bare,bare
barrel,barrel
base,base
baseball,baseball
based on,based on
basic,basic
basket,basket
basketball,basketball
bath,bath
bathe,bathe
bathroom,bathroom
battle,battle
be,be
beach,beach
beak,beak
beam,beam
bean,bean
bear,bear
beard,beard
beat,beat
beautiful,beautiful
beauty,beauty
because,because
become,become
bed,bed
bedroom,bedroom
bee,bee
beer,beer
before,before
beg,beg
begin,begin
beginning,beginning
behave,behave
behavior,behavior
behaviour,behaviour
behind,behind
belief,belief
believe,believe
bell,bell
belong,belong
belong to,belong to
below,below
belt,belt
bend,bend
beneath,beneath
benefit,benefit
berry,berry
beside,beside
besides,besides
best,best
better,better
between,between
beyond,beyond
bicycle,bicycle
big,big
bill,bill
bind,bind
biology,biology
bird,bird
birth,birth
birthday,birthday
bit,bit
bite,bite
bitter,bitter
bitterness,bitterness
black,black
blade,blade
blame,blame
bleed,bleed
bless,bless
blind,blind
blindness,blindness
block,block
blood,blood
blow,blow
blue,blue
board,board
boat,boat
body,body
boil,boil
bomb,bomb
bone,bone
book,book
boot,boot
border,border
bored,bored
boring,boring
born,born
borrow,borrow
both,both
bottle,bottle
bottom,bottom
bowels,bowels
bowl,bowl
box,box
boy,boy
boyfriend,boyfriend
brain,brain
branch,branch
brass,brass
brave,brave
bread,bread
breadth,breadth
break,break
breakfast,breakfast
breast,breast
breath,breath
breathe,breathe
breed,breed
brick,brick
bridge,bridge
bright,bright
brightly,brightly
brightness,brightness
bring,bring
broad,broad
broadcast,broadcast
broken,broken
brother,brother
brown,brown
brownish,brownish
brush,brush
bucket,bucket
build,build
building,building
bullet,bullet
bunch,bunch
burial,burial
burn,burn
burnt,burnt
burst,burst
bury,bury
bus,bus
bush,bush
business,business
businessman,businessman
businesswoman,businesswoman
busy,busy
but,but
butter,butter
button,button
buy,buy
buyer,buyer
by,by
by means of,by means of
café,café
cage,cage
cake,cake
calculate,calculate
calculation,calculation
calculator,calculator
call,call
calm,calm
calmly,calmly
camera,camera
camp,camp
can,can
cancer,cancer
candle,candle
cannot,cannot
cap,cap
capable of,capable of
capital,capital
captain,captain
car,car
card,card
cardboard,cardboard
care,care
career,career
careful,careful
carefully,carefully
careless,careless
carelessly,carelessly
carelessness,carelessness
carpet,carpet
carriage,carriage
carry,carry
cart,cart
case,case
castle,castle
cat,cat
catch,catch
cattle,cattle
cause,cause
ceiling,ceiling
celebrate,celebrate
celebration,celebration
celebrity,celebrity
cell,cell
cement,cement
cent,cent
center,center
centimeter,centimeter
central,central
centre,centre
century,century
ceremony,ceremony
certain,certain
certainly,certainly
chain,chain
chair,chair
chairperson,chairperson
chalk,chalk
chance,chance
change,change
character,character
characteristic,characteristic
charge,charge
charm,charm
chase,chase
cheap,cheap
cheat,cheat
check,check
check [cheque],check [cheque]
cheek,cheek
cheer,cheer
cheerful,cheerful
cheese,cheese
chemical,chemical
chemistry,chemistry
cheque,cheque
chest,chest
chicken,chicken
chief,chief
child,child
childhood,childhood
children,children
chimney,chimney
chin,chin
chocolate,chocolate
choice,choice
choose,choose
church,church
cigarette,cigarette
cinema,cinema
circle,circle
circular,circular
citizen,citizen
city,city
civilization,civilization
claim,claim
class,class
classical music,classical music
classroom,classroom
clay,clay
clean,clean
clear,clear
clearly,clearly
clerk,clerk
clever,clever
cliff,cliff
climb,climb
clock,clock
clockwork,clockwork
close,close
closely,closely
cloth,cloth
clothes,clothes
clothing,clothing
cloud,cloud
club,club
coal,coal
coast,coast
coat,coat
coffee,coffee
coin,coin
cold,cold
collar,collar
collect,collect
collection,collection
college,college
color,color
colour,colour
colourful,colourful
comb,comb
combination,combination
combine,combine
come,come
comfort,comfort
comfortable,comfortable
command,command
comment,comment
commit,commit
committee,committee
common,common
communicate,communicate
communication,communication
community,community
companion,companion
company,company
compare,compare
comparison,comparison
compete,compete
competition,competition
competitor,competitor
complain,complain
complaint,complaint
complete,complete
completely,completely
complicated,complicated
compound,compound
computer,computer
computing,computing
concentrate,concentrate
concern,concern
concerning,concerning
concert,concert
condition,condition
confidence,confidence
confident,confident
confidently,confidently
confuse,confuse
confused,confused
confusing,confusing
conjunction,conjunction
connect,connect
connection,connection
conscience,conscience
conscious,conscious
conservative,conservative
consider,consider
consist,consist
consist of,consist of
consonant,consonant
contain,contain
container,container
contents,contents
continue,continue
continuous,continuous
continuously,continuously
contract,contract
control,control
controlled,controlled
convenient,convenient
conversation,conversation
cook,cook
cool,cool
copper,copper
copy,copy
cord,cord
corn,corn
corner,corner
correct,correct
correctly,correctly
cost,cost
cotton,cotton
cough,cough
could,could
council,council
count,count
country,country
countryside,countryside
courage,courage
course,course
court,court
cover,cover
cow,cow
coward,coward
cowardly,cowardly
crack,crack
crash,crash
crazy,crazy
cream,cream
create,create
creature,creature
creep,creep
cricket,cricket
crime,crime
criminal,criminal
criticism,criticism
criticize,criticize
crop,crop
cross,cross
crowd,crowd
crowded,crowded
cruel,cruel
cruelty,cruelty
crush,crush
cry,cry
cultivate,cultivate
culture,culture
cup,cup
cupboard,cupboard
cure,cure
curl,curl
curly,curly
currency,currency
current,current
curse,curse
curtain,curtain
curve,curve
curved,curved
custom,custom
customer,customer
cut,cut
cycle,cycle
daily,daily
damage,damage
damaged,damaged
dance,dance
dancer,dancer
danger,danger
dangerous,dangerous
dare,dare
daring,daring
dark,dark
darkness,darkness
data,data
date,date
daughter,daughter
day,day
dead,dead
deaf,deaf
deafness,deafness
deal,deal
deal with,deal with
dear,dear
death,death
debate,debate
debt,debt
decay,decay
deceit,deceit
deceive,deceive
decide,decide
decimal,decimal
decision,decision
declaration,declaration
declare,declare
decorate,decorate
decoration,decoration
decrease,decrease
deep,deep
deer,deer
defeat,defeat
defence,defence
defend,defend
defense,defense
definite,definite
definitely,definitely
degree,degree
delay,delay
deliberate,deliberate
deliberately,deliberately
delicate,delicate
delight,delight
deliver,deliver
demand,demand
democracy,democracy
democratic,democratic
department,department
depend,depend
depend on,depend on
dependent,dependent
depth,depth
descend,descend
describe,describe
description,description
descriptive,descriptive
desert,desert
deserve,deserve
design,design
designer,designer
desirable,desirable
desire,desire
desk,desk
despite,despite
destroy,destroy
destruction,destruction
detail,detail
detailed,detailed
determination,determination
determined,determined
develop,develop
development,development
devil,devil
diamond,diamond
dictionary,dictionary
die,die
difference,difference
different,different
difficult,difficult
difficulty,difficulty
dig,dig
dinner,dinner
dip,dip
direct,direct
direction,direction
directly,directly
director,director
dirt,dirt
dirty,dirty
disabled,disabled
disadvantage,disadvantage
disagree,disagree
disagreement,disagreement
disappear,disappear
disappoint,disappoint
disappointed,disappointed
disappointing,disappointing
disappointment,disappointment
discourage,discourage
discouragement,discouragement
discover,discover
discovery,discovery
discuss,discuss
discussion,discussion
disease,disease
dish,dish
dishonest,dishonest
dishonestly,dishonestly
dislike,dislike
dismiss,dismiss
dissatisfied,dissatisfied
distance,distance
distant,distant
district,district
ditch,ditch
divide,divide
division,division
divorced,divorced
do,do
doctor,doctor
document,document
dog,dog
dollar,dollar
door,door
doorway,doorway
dot,dot
double,double
doubt,doubt
down,down
download,download
downwards,downwards
drag,drag
draw,draw
drawer,drawer
drawing,drawing
dream,dream
dress,dress
dressed,dressed
dried,dried
drink,drink
drive,drive
driver,driver
drop,drop
drown,drown
drug,drug
drum,drum
drunk,drunk
dry,dry
duck,duck
dull,dull
during,during
dust,dust
duty,duty
each,each
eager,eager
ear,ear
early,early
earn,earn
earth,earth
easily,easily
east,east
eastern,eastern
easy,easy
eat,eat
economic,economic
economics,economics
economy,economy
edge,edge
educate,educate
educated,educated
education,education
educational,educational
effect,effect
effective,effective
effectively,effectively
effectiveness,effectiveness
effort,effort
egg,egg
eight,eight
eighth,eighth
either,either
elastic,elastic
elbow,elbow
elect,elect
election,election
electric,electric
electrical,electrical
electricity,electricity
electronic,electronic
element,element
elephant,elephant
else,else
email,email
embarrassed,embarrassed
embarrassing,embarrassing
emergency,emergency
emotion,emotion
emotional,emotional
emphasis,emphasis
emphasize,emphasize
employ,employ
employee,employee
employer,employer
employment,employment
empty,empty
enclose,enclose
enclosed,enclosed
enclosure,enclosure
encourage,encourage
encouragement,encouragement
end,end
enemy,enemy
energy,energy
engine,engine
engineer,engineer
engineering,engineering
enjoy,enjoy
enjoyable,enjoyable
enjoyment,enjoyment
enough,enough
enter,enter
entertain,entertain
entertainer,entertainer
entertainment,entertainment
enthusiasm,enthusiasm
enthusiastic,enthusiastic
entrance,entrance
envelope,envelope
environment,environment
environmental,environmental
equal,equal
equality,equality
equally,equally
equipment,equipment
escape,escape
especially,especially
essential,essential
establish,establish
establishment,establishment
even,even
evening,evening
evenly,evenly
event,event
ever,ever
every,every
everyone,everyone
everything,everything
everywhere,everywhere
evidence,evidence
evil,evil
exact,exact
exactly,exactly
examination,examination
examine,examine
example,example
excellent,excellent
except,except
exchange,exchange
excite,excite
excited,excited
excitement,excitement
exciting,exciting
excuse,excuse
exercise,exercise
exhibition,exhibition
exist,exist
existence,existence
expect,expect
expensive,expensive
experience,experience
experienced,experienced
experiment,experiment
expert,expert
explain,explain
explanation,explanation
explode,explode
explosion,explosion
explosive,explosive
express,express
expression,expression
extra,extra
extreme,extreme
extremely,extremely
eye,eye
eyelid,eyelid
face,face
fact,fact
factory,factory
fail,fail
failure,failure
faint,faint
fair,fair
fairly,fairly
fairy,fairy
faith,faith
faithful,faithful
fall,fall
false,false
fame,fame
familiar,familiar
family,family
famous,famous
fancy,fancy
far,far
farm,farm
farmer,farmer
farming,farming
farmyard,farmyard
fashion,fashion
fashionable,fashionable
fast,fast
fasten,fasten
fat,fat
fate,fate
father,father
fault,fault
favor,favor
favorable,favorable
favorite,favorite
fear,fear
feather,feather
feature,feature
feed,feed
feel,feel
feeling,feeling
feelings,feelings
fellow,fellow
female,female
fence,fence
fertilizer,fertilizer
festival,festival
fever,fever
few,few
fibre,fibre
field,field
fierce,fierce
fifth,fifth
fight,fight
fighting,fighting
figure,figure
file,file
fill,fill
film,film
final,final
finally,finally
financial,financial
find,find
find out,find out
fine,fine
finger,finger
finish,finish
fire,fire
fireplace,fireplace
firm,firm
firmly,firmly
first,first
fish,fish
fisherman,fisherman
fishing,fishing
fit,fit
five,five
fix,fix
fixed,fixed
flag,flag
flame,flame
flash,flash
flat,flat
flavour,flavour
flesh,flesh
flight,flight
float,float
flood,flood
floor,floor
flour,flour
flow,flow
flower,flower
fly,fly
flying,flying
fold,fold
follow,follow
follower,follower
fond,fond
food,food
fool,fool
foolish,foolish
foot,foot
football,football
footpath,footpath
footstep,footstep
for,for
forbid,forbid
force,force
forehead,forehead
foreign,foreign
foreigner,foreigner
forest,forest
forget,forget
forgive,forgive
fork,fork
form,form
formal,formal
formally,formally
former,former
formerly,formerly
fort,fort
fortunate,fortunate
fortune,fortune
forward,forward
forwards,forwards
four,four
fourth,fourth
fox,fox
frame,frame
free,free
freedom,freedom
freeze,freeze
frequent,frequent
frequently,frequently
fresh,fresh
friend,friend
friendly,friendly
friendship,friendship
frighten,frighten
frightened,frightened
frightening,frightening
from,from
front,front
fruit,fruit
fuel,fuel
fulfill,fulfill
full,full
fun,fun
funeral,funeral
funny,funny
fur,fur
furnish,furnish
furniture,furniture
furry,furry
further,further
furthest,furthest
future,future
gain,gain
game,game
garage,garage
garden,garden
garment,garment
gas,gas
gasoline [petrol],gasoline [petrol]
gate,gate
gather,gather
gay,gay
gene,gene
general,general
generally,generally
generous,generous
generously,generously
genetic,genetic
gentle,gentle
gentleman,gentleman
gently,gently
geography,geography
get,get
get rid of,get rid of
get up,get up
gift,gift
girl,girl
girlfriend,girlfriend
give,give
give birth,give birth
give up,give up
glad,glad
glass,glass
glory,glory
glue,glue
go,go
go down,go down
go up,go up
goal,goal
goat,goat
god,god
gold,gold
golden,golden
golf,golf
good,good
good-bye,good-bye
goodbye,goodbye
goods,goods
govern,govern
government,government
grace,grace
graceful,graceful
gradual,gradual
gradually,gradually
grain,grain
gram,gram
grammar,grammar
grand,grand
grandfather,grandfather
grandmother,grandmother
grandparents,grandparents
grass,grass
grateful,grateful
grave,grave
gray,gray
great,great
green,green
greenish,greenish
greet,greet
greeting,greeting
grey,grey
grief,grief
grieve,grieve
ground,ground
group,group
grow,grow
grow up,grow up
growth,growth
guard,guard
guess,guess
guest,guest
guidance,guidance
guide,guide
guilt,guilt
guilty,guilty
guitar,guitar
gun,gun
habit,habit
habitual,habitual
hair,hair
hairy,hairy
half,half
hall,hall
hammer,hammer
hand,hand
handkerchief,handkerchief
handle,handle
hang,hang
happen,happen
happen to,happen to
happily,happily
happiness,happiness
happy,happy
hard,hard
harden,harden
hardly,hardly
hardship,hardship
harm,harm
harmful,harmful
harmless,harmless
hasty,hasty
hat,hat
hate,hate
hatred,hatred
have,have
he,he
head,head
head teacher,head teacher
health,health
healthy,healthy
hear,hear
heart,heart
heat,heat
heating,heating
heaven,heaven
heavy,heavy
heel,heel
height,height
helicopter,helicopter
hello,hello
help,help
helpful,helpful
hen,hen
her,her
here,here
hers,hers
herself,herself
hidden,hidden
hide,hide
high,high
hill,hill
him,him
himself,himself
hire,hire
his,his
historical,historical
history,history
hit,hit
hold,hold
hole,hole
holiday,holiday
hollow,hollow
holy,holy
home,home
homework,homework
honest,honest
honestly,honestly
honesty,honesty
honor,honor
honorable,honorable
honour,honour
hook,hook
hope,hope
hopeful,hopeful
hopeless,hopeless
horizon,horizon
horn,horn
horse,horse
hospital,hospital
host,host
hot,hot
hotel,hotel
hour,hour
hourly,hourly
house,house
how,how
human,human
humor,humor
humorous,humorous
humorously,humorously
humour,humour
hundred,hundred
hundredth,hundredth
hunger,hunger
hungry,hungry
hunt,hunt
hurry,hurry
hurt,hurt
husband,husband
hut,hut
ice,ice
icy,icy
idea,idea
if,if
ignore,ignore
ill,ill
illegal,illegal
illegally,illegally
illness,illness
image,image
imaginary,imaginary
imagination,imagination
imagine,imagine
immediate,immediate
immediately,immediately
immoral,immoral
impatient,impatient
impolite,impolite
importance,importance
important,important
impossible,impossible
impress,impress
impressive,impressive
improve,improve
improvement,improvement
in,in
in charge of,in charge of
in fact,in fact
in order to,in order to
include,include
including,including
income,income
incorrect,incorrect
increase,increase
independence,independence
independent,independent
indirect,indirect
indirectly,indirectly
individual,individual
indoor,indoor
indoors,indoors
industrial,industrial
industry,industry
infect,infect
infection,infection
infectious,infectious
infinitive,infinitive
influence,influence
influential,influential
inform,inform
informal,informal
information,information
injure,injure
injured,injured
injury,injury
ink,ink
inner,inner
inquire,inquire
inquiry,inquiry
insect,insect
inside,inside
instance,instance
instead,instead
instead of,instead of
institution,institution
instruct,instruct
instruction,instruction
instrument,instrument
insult,insult
insulting,insulting
insurance,insurance
insure,insure
intelligence,intelligence
intelligent,intelligent
intend,intend
intention,intention
interest,interest
interested,interested
interesting,interesting
international,international
interrupt,interrupt
interruption,interruption
interview,interview
into,into
introduce,introduce
introduction,introduction
invent,invent
invention,invention
invest,invest
invitation,invitation
invite,invite
involve,involve
inwards,inwards
iron,iron
island,island
issue,issue
it,it
its,its
itself,itself
jacket,jacket
jaw,jaw
jazz,jazz
jealous,jealous
jealousy,jealousy
jelly,jelly
jewel,jewel
jewellery,jewellery
jewelry,jewelry
job,job
join,join
joint,joint
joke,joke
journalism,journalism
journalist,journalist
journey,journey
joy,joy
judge,judge
judgment,judgment
juice,juice
jump,jump
junior,junior
just,just
justice,justice
keen,keen
keep,keep
key,key
keyboard,keyboard
kick,kick
kidney,kidney
kill,kill
kilo,kilo
kilogram,kilogram
kilometer,kilometer
kilometre,kilometre
kind,kind
kindness,kindness
king,king
kingdom,kingdom
kiss,kiss
kitchen,kitchen
knee,knee
kneel,kneel
knife,knife
knock,knock
knot,knot
know,know
knowledge,knowledge
label,label
labor,labor
laboratory,laboratory
lack,lack
ladder,ladder
lady,lady
lake,lake
lamb,lamb
lamp,lamp
land,land
language,language
large,large
last,last
late,late
lately,lately
laugh,laugh
laughter,laughter
law,law
law-making,law-making
lawyer,lawyer
lay,lay
layer,layer
lazy,lazy
lead,lead
leader,leader
leadership,leadership
leading,leading
leaf,leaf
lean,lean
learn,learn
learner,learner
least,least
leather,leather
leave,leave
leave out,leave out
lecture,lecture
left,left
left-wing,left-wing
leg,leg
legal,legal
legally,legally
lemon,lemon
lend,lend
length,length
less,less
lesson,lesson
let,let
letter,letter
level,level
liberal,liberal
library,library
lid,lid
lie,lie
life,life
lift,lift
light,light
lightning,lightning
like,like
likely,likely
limb,limb
limit,limit
limited,limited
line,line
link,link
lion,lion
lip,lip
liquid,liquid
list,list
listen,listen
liter,liter
literary,literary
literature,literature
litre,litre
little,little
live,live
lively,lively
liver,liver
load,load
loaf,loaf
loan,loan
local,local
lock,lock
lodging,lodging
lodgings,lodgings
log,log
loneliness,loneliness
lonely,lonely
long,long
look,look
look after,look after
look for,look for
loose,loose
lord,lord
lose,lose
loss,loss
lot,lot
loud,loud
loudly,loudly
loudness,loudness
love,love
low,low
lower,lower
loyal,loyal
loyalty,loyalty
luck,luck
lucky,lucky
lump,lump
lunch,lunch
lung,lung
machine,machine
machinery,machinery
mad,mad
magazine,magazine
magic,magic
magician,magician
mail,mail
main,main
mainly,mainly
major,major
majority,majority
make,make
make up,make up
male,male
man,man
manage,manage
management,management
manager,manager
manner,manner
many,many
map,map
march,march
mark,mark
market,market
marriage,marriage
married,married
marry,marry
mass,mass
master,master
mat,mat
match,match
material,material
mathematics,mathematics
maths,maths
matter,matter
may,may
me,me
meal,meal
mean,mean
meaning,meaning
means,means
measure,measure
measurement,measurement
meat,meat
medical,medical
medicine,medicine
meet,meet
meeting,meeting
melt,melt
member,member
memory,memory
mend,mend
mental,mental
mentally,mentally
mention,mention
menu,menu
merry,merry
mess,mess
message,message
messenger,messenger
metal,metal
meter,meter
method,method
metre,metre
metric,metric
microscope,microscope
midday,midday
middle,middle
middle-class,middle-class
midnight,midnight
might,might
mile,mile
military,military
milk,milk
millimetre,millimetre
million,million
millionth,millionth
mind,mind
mine,mine
mineral,mineral
minister,minister
minor,minor
minute,minute
mirror,mirror
miss,miss
missile,missile
missing,missing
mist,mist
mistake,mistake
mix,mix
mixed,mixed
mixture,mixture
mobile phone,mobile phone
model,model
modern,modern
molecule,molecule
moment,moment
money,money
monkey,monkey
month,month
monthly,monthly
mood,mood
moon,moon
moral,moral
morally,morally
morals,morals
more,more
morning,morning
most,most
mostly,mostly
mother,mother
motor,motor
motorway,motorway
mountain,mountain
mouse,mouse
mouth,mouth
move,move
movement,movement
movie,movie
much,much
mud,mud
multiply,multiply
murder,murder
muscle,muscle
museum,museum
music,music
musical,musical
musician,musician
must,must
my,my
myself,myself
mysterious,mysterious
mystery,mystery
nail,nail
name,name
narrow,narrow
nasty,nasty
nation,nation
national,national
natural,natural
naturally,naturally
nature,nature
naval,naval
navy,navy
near,near
nearly,nearly
neat,neat
necessary,necessary
neck,neck
need,need
needle,needle
negative,negative
neighbor,neighbor
neighborhood,neighborhood
neighbour,neighbour
neither,neither
nerve,nerve
nervous,nervous
nervousness,nervousness
nest,nest
net,net
network,network
never,never
new,new
news,news
newspaper,newspaper
next,next
nice,nice
night,night
nine,nine
ninth,ninth
no,no
no longer,no longer
no one,no one
noble,noble
nobleman,nobleman
noise,noise
noisily,noisily
noisy,noisy
none,none
nonsense,nonsense
nor,nor
normal,normal
normally,normally
north,north
northern,northern
nose,nose
not,not
note,note
nothing,nothing
notice,notice
noticeable,noticeable
noun,noun
novel,novel
now,now
nowhere,nowhere
nuclear,nuclear
number,number
nurse,nurse
nut,nut
nylon,nylon
o'clock,o'clock
obedience,obedience
obedient,obedient
obey,obey
object,object
obligation,obligation
obtain,obtain
obvious,obvious
occasion,occasion
ocean,ocean
odd,odd
of,of
off,off
offence,offence
offend,offend
offense,offense
offensive,offensive
offer,offer
office,office
officer,officer
official,official
officially,officially
often,often
oil,oil
old,old
old-fashioned,old-fashioned
on,on
once,once
one,one
oneself,oneself
onion,onion
only,only
onto,onto
open,open
opera,opera
operate,operate
operation,operation
opinion,opinion
opponent,opponent
opportunity,opportunity
oppose,oppose
opposite,opposite
opposition,opposition
or,or
orange,orange
orchestra,orchestra
order,order
ordinary,ordinary
organ,organ
organization,organization
organize,organize
origin,origin
original,original
originally,originally
other,other
otherwise,otherwise
ought,ought
our,our
ours,ours
ourselves,ourselves
out,out
outdoor,outdoor
outdoors,outdoors
outer,outer
outside,outside
outwards,outwards
oven,oven
over,over
owe,owe
owing to,owing to
own,own
owner,owner
oxygen,oxygen
pack,pack
packet,packet
page,page
pain,pain
painful,painful
paint,paint
painter,painter
painting,painting
pair,pair
palace,palace
pale,pale
palm,palm
pan,pan
paper,paper
paragraph,paragraph
parallel,parallel
parcel,parcel
parent,parent
park,park
parking,parking
parliament,parliament
part,part
participle,participle
particular,particular
partly,partly
partner,partner
party,party
pass,pass
passage,passage
passenger,passenger
passive,passive
passport,passport
password,password
past,past
pasta,pasta
pastry,pastry
path,path
patience,patience
patient,patient
pattern,pattern
pause,pause
pay,pay
pay attention,pay attention
payment,payment
peace,peace
peaceful,peaceful
pen,pen
pence,pence
pencil,pencil
pension,pension
people,people
pepper,pepper
per,per
percent,percent
percentage,percentage
perfect,perfect
perform,perform
performance,performance
performer,performer
perhaps,perhaps
period,period
permanent,permanent
permanently,permanently
permission,permission
permit,permit
person,person
personal,personal
personality,personality
persuade,persuade
pet,pet
petrol,petrol
phone,phone
photograph,photograph
photographer,photographer
photography,photography
phrase,phrase
physical,physical
physically,physically
physics,physics
piano,piano
pick,pick
pick up,pick up
picture,picture
piece,piece
pig,pig
pile,pile
pill,pill
pilot,pilot
pin,pin
pink,pink
pipe,pipe
pity,pity
place,place
plain,plain
plan,plan
plane,plane
planet,planet
planned,planned
planning,planning
plant,plant
plastic,plastic
plate,plate
play,play
player,player
pleasant,pleasant
please,please
pleased,pleased
pleasure,pleasure
plenty,plenty
plural,plural
pocket,pocket
poem,poem
poet,poet
poetry,poetry
point,point
pointed,pointed
poison,poison
poisonous,poisonous
pole,pole
police,police
police officer,police officer
policy,policy
polish,polish
polite,polite
politely,politely
political,political
politician,politician
politics,politics
polluted,polluted
pollution,pollution
pool,pool
poor,poor
popular,popular
popularity,popularity
population,population
port,port
position,position
positive,positive
possess,possess
possession,possession
possibility,possibility
possible,possible
possibly,possibly
post,post
pot,pot
potato,potato
pound,pound
pour,pour
poverty,poverty
powder,powder
power,power
powerful,powerful
practical,practical
practice,practice
practise,practise
praise,praise
pray,pray
prayer,prayer
precious,precious
prefer,prefer
pregnant,pregnant
preparation,preparation
prepare,prepare
prepared,prepared
preposition,preposition
presence,presence
present,present
preserve,preserve
president,president
press,press
pressure,pressure
pretend,pretend
pretty,pretty
prevent,prevent
previous,previous
previously,previously
price,price
prickly,prickly
pride,pride
priest,priest
prime minister,prime minister
prince,prince
princess,princess
principle,principle
print,print
printer,printer
prison,prison
prisoner,prisoner
private,private
prize,prize
probability,probability
probable,probable
probably,probably
problem,problem
process,process
procession,procession
produce,produce
producer,producer
product,product
production,production
profession,profession
professional,professional
profit,profit
program,program
programme,programme
progress,progress
project,project
promise,promise
pronoun,pronoun
pronounce,pronounce
pronunciation,pronunciation
proof,proof
proper,proper
properly,properly
property,property
proposal,proposal
protect,protect
protection,protection
protective,protective
protein,protein
protest,protest
proud,proud
proudly,proudly
prove,prove
provide,provide
provision,provision
provisions,provisions
public,public
publicly,publicly
publish,publish
publisher,publisher
pull,pull
pump,pump
punish,punish
punishment,punishment
pupil,pupil
pure,pure
purple,purple
purpose,purpose
push,push
put,put
put down,put down
put on,put on
qualification,qualification
quality,quality
quantity,quantity
quarrel,quarrel
quarter,quarter
queen,queen
question,question
quick,quick
quickly,quickly
quiet,quiet
quietly,quietly
quite,quite
rabbit,rabbit
race,race
radio,radio
railway,railway
rain,rain
raise,raise
range,range
rank,rank
rapid,rapid
rare,rare
rarely,rarely
rat,rat
rate,rate
rather,rather
raw,raw
reach,reach
react,react
reaction,reaction
read,read
ready,ready
real,real
realize,realize
really,really
reason,reason
reasonable,reasonable
receive,receive
recent,recent
recently,recently
recognition,recognition
recognize,recognize
record,record
red,red
reduce,reduce
reduction,reduction
refer to,refer to
reflect,reflect
refusal,refusal
refuse,refuse
regard,regard
region,region
regular,regular
regularly,regularly
related,related
relating to,relating to
relation,relation
relationship,relationship
relative,relative
relax,relax
relaxed,relaxed
relaxing,relaxing
relevant,relevant
reliable,reliable
religion,religion
religious,religious
remain,remain
remark,remark
remember,remember
remind,remind
remove,remove
rent,rent
repair,repair
repeat,repeat
replace,replace
reply,reply
report,report
represent,represent
representative,representative
republic,republic
reputation,reputation
request,request
research,research
respect,respect
respectful,respectful
responsibility,responsibility
responsible,responsible
rest,rest
restaurant,restaurant
result,result
return,return
reward,reward
rice,rice
rich,rich
rid,rid
ride,ride
rider,rider
right,right
right-wing,right-wing
ring,ring
ripe,ripe
rise,rise
risk,risk
river,river
road,road
rob,rob
rock,rock
rod,rod
roll,roll
romantic,romantic
roof,roof
room,room
root,root
rope,rope
rose,rose
rough,rough
roughness,roughness
round,round
row,row
royal,royal
rub,rub
rubber,rubber
rubbish,rubbish
rude,rude
rudely,rudely
ruin,ruin
rule,rule
ruler,ruler
run,run
